date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:04:50	147724/147724	---M--	200	added ('OK')	image/jpeg	etag:%222410c-568c6c6762c80%22	http://www.math.iitb.ac.in/~assoc/events/buddy.JPG	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/events/buddy.jpg	(from http://www.math.iitb.ac.in/~assoc/alumni.html)
12:04:50	102112/102112	---M--	200	added ('OK')	application/vnd.ms-fontobject	etag:%2218ee0-523f3db3587cc%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/material-design-icons/Material-Design-Icons.eot?	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/material-design-icons/Material-Design-Iconsd41d.eot	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:04:54	330095/330095	---M--	200	added ('OK')	image/svg+xml	etag:%225096f-523f3db34e3bc%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/material-design-icons/Material-Design-Icons.svg	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/material-design-icons/Material-Design-Icons.svg	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:04:56	48524/48524	---M--	200	added ('OK')	text/html	etag:%22bd8c-523f3db2dee7c%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Thin.woff2	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Thin.html	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:02	101968/101968	---M--	200	added ('OK')	application/font-woff	etag:%2218e50-523f3db362bdc%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/material-design-icons/Material-Design-Icons.woff	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/material-design-icons/Material-Design-Icons.woff	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:03	49380/49380	---M--	200	added ('OK')	text/html	etag:%22c0e4-523f3db32343c%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Light.woff2	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Light.html	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:04	101892/101892	---M--	200	added ('OK')	application/font-sfnt	etag:%2218e04-523f3db378784%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/material-design-icons/Material-Design-Icons.ttf	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/material-design-icons/Material-Design-Icons.ttf	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:09	61628/61628	---M--	200	added ('OK')	application/font-woff	etag:%22f0bc-523f3db306f1c%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Thin.woff	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Thin.woff	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:10	49236/49236	---M--	200	added ('OK')	text/html	etag:%22c054-523f3db30ec1c%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Regular.woff2	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Regular.html	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:17	62316/62316	---M--	200	added ('OK')	application/font-woff	etag:%22f36c-523f3db2d717c%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Light.woff	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Light.woff	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:23	127584/127584	---M--	200	added ('OK')	application/font-sfnt	etag:%221f260-523f3db32f3a4%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Thin.ttf	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Thin.ttf	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:23	61736/61736	---M--	200	added ('OK')	application/font-woff	etag:%22f128-523f3db2a9704%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Regular.woff	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Regular.woff	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:24	50224/50224	---M--	200	added ('OK')	text/html	etag:%22c430-523f3db2c295c%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Medium.woff2	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Medium.html	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:30	126792/126792	---M--	200	added ('OK')	application/font-sfnt	etag:%221ef48-523f3db2f2ae4%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Light.ttf	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Light.ttf	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:30	49976/49976	---M--	200	added ('OK')	text/html	etag:%22c338-523f3db2e6f64%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Bold.woff2	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Bold.html	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:36	62980/62980	---M--	200	added ('OK')	application/font-woff	etag:%22f604-523f3db2b278c%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Medium.woff	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Medium.woff	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:39	126072/126072	---M--	200	added ('OK')	application/font-sfnt	etag:%221ec78-523f3db2fee34%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Regular.ttf	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Regular.ttf	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:40	249/249	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2006:38:26%20GMT	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/images/banner.jpg	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/images/banner.fe.delayed	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/style.css)
12:05:40	253/253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2006:38:26%20GMT	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/images/bg-image-3.jpg	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/images/bg-image-3.jpg	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/style.css)
12:05:41	253/253	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2006:38:26%20GMT	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/images/bg-image-4.jpg	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/images/bg-image-4.jpg	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/style.css)
12:05:41	62876/62876	---M--	200	added ('OK')	application/font-woff	etag:%22f59c-523f3db2ba874%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Bold.woff	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Bold.woff	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:41	249/249	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2006:38:27%20GMT	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/images/image1.jpg	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/images/image1.jpg	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/style.css)
12:05:42	272/272	---M--	404	error ('Not%20Found')	text/html	date:Sat,%2014%20Jul%202018%2006:38:27%20GMT	http://www.math.iitb.ac.in/~assoc/mo/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/ABCDEFGHIJKLMNOPQRSTUVWXYZabcdefghijklmnopqrstuvwxyz0123456789+/index.html	(from http://connect.facebook.net/en_GB/sdk.js)
12:05:44	127488/127488	---M--	200	added ('OK')	application/font-sfnt	etag:%221f200-523f3db31af6c%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Medium.ttf	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Medium.ttf	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
12:05:46	127744/127744	---M--	200	added ('OK')	application/font-sfnt	etag:%221f300-523f3db2ce0f4%22	http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/font/roboto/Roboto-Bold.ttf	C:/My%20Web%20Sites/we/www.math.iitb.ac.in/_assoc/mo/registration2017/online/font/roboto/Roboto-Bold.ttf	(from http://www.math.iitb.ac.in/~assoc/mo/registration2017/online/css/materialize.css)
